ciudad,seccion,titulo,url,contenido,fecha_inicio,fecha_fin,fechas,Precios,fechas_contexto
valencia,ocio,Los dinosaurios invaden Elche este verano,https://quehacerconlosninos.es/los-dinosaurios-invaden-elche-este-verano/,"Los pequeños amantes de los dinosaurios de Elche y alrededores están de suerte. ElMuseo Paleontológicode Elche (MUPE) abrirá su aulario durante el mes de julio. Estos talleres de verano tendrán lugar losmartes y jueves del mes de juliocon un coste muy asequible, apenas tres euros por taller. Las actividades están enfocadas para niños y niñas de edades comprendidas de entre los seis y los doce años. Los participantes descubrirán el mundo de los dinosaurios, los fósiles, minerales o volcanes de una manera divertida. Los días 2 y 16 de juliolos más pequeños podrán disfrutar de una excavación simulada y de un taller de réplicas de dientes de tiburón. Los días 4 y 18 será el turno del mundo de los minerales. La realización de un volcán incluso de un reptil volador se llevará a cabo el 9 y 23 de julio.Y una yincana Pokémon y un taller de ammonites serán los protagonistas de los días 11 y 25. Los primeros talleres del día serán de 10:30 a 11:30, dejando media hora de descanso hasta el inicio del segundo taller que comenzará a las 12:00 y también tendrá duración de una hora. El Museo Paleontológico de Elcheabrió sus puertas en el año 2004, siendo este hecho el resultado final del esfuerzo y la dedicación, durante más de 20 años, de los miembros del Grupo Cultural Paleontológico de Elche. El 31 de mayo de 2007 se constituyó la Fundación Cidaris como gestora del Museo Paleontológico con el principal objetivo de investigar, conservar y difundir el patrimonio paleontológico. Durante esta etapa se diseñaron y desarrollaron varios proyectos. El museo está ubicado en la Plaça de Sant Joan y, para realizar las reservas, es necesario llamar al número de atención del museo el cual te dejamos a continuación: 965 45 88 03.",16 de julio,23 de julio,"('16 de julio', '23 de julio')",No especificado,"{'fecha_normalizada': '2025-07-23', 'dia_semana': 'Wednesday', 'mes': 'July', 'año': 2025, 'es_este_mes': False, 'es_este_fin_de_semana': False}"
valencia,ocio,Vive la Magia de las Hogueras de San Juan en Alicante,https://quehacerconlosninos.es/vive-la-magia-de-las-hogueras-de-san-juan-en-alicante/,"Se acerca una de las noches más mágicas del año, la noche deSan Juan. Es tradición en muchos lugares de España pasarla con amigos y familiares riendo y disfrutando alrededor de una hoguera en la playa. Pero, sin duda, si hay un lugar donde se celebra esta fiesta de una forma única es la Comunidad Valenciana, más en concreto enAlicante. ‘Les Fogueres D´Alacant’ llevan años siendo un símbolo de la ciudad, una celebración que va más allá de la fiesta, las hogueras son una muestra de latradición y culturade la provincia. Si los días del 23 y 24 junio estás por los alrededores te dejamos unaguíade lo que no puedes perderte de les Fogueres. Comenzaríamos el domingo 23 de junio asistiendo a lamascletàen la Plaza de los Luceros. El espectáculo pirotécnico estará en manos de la pirotecnia ‘Fuegos Artificiales del Mediterráneo’, se trata deexperiencia únicapero que no es apta para los más sensibles. Esa misma tarde, a las 18:30, se realizará ladansà d´Alacanten la Plaza del Ayuntamiento alrededor de la Hoguera Oficial. Una muestra debailes tradicionalesen la que participarán bailarines de todas las edades. Poco después, a las 19:00 tendrá lugar la ‘Muestra de Folclorey tradiciones de la Comunidad Valenciana, comunidades y países invitados’. Este es sin duda uno de los actos que más color y vida dan a la ciudad. En él se exhiben vestimentas, música y bailes tradicionales de diferentes casas regionales y distintas culturas. El desfile recorrerá las siguientes calles: Alfonso El Sabio, Rambla de Méndez Núñez, Calle San José, Concatedral, San Nicolás, Rafael Altamira y Plaza del Ayuntamiento. Un vez descansados comenzaremos el día final de las fiestas, el lunes 24 de junio. Si disfrutaste de la mascletà del domingo, podrás repetir la experiencia a las 14:00 en la Plaza de los Luceros nuevamente. La tarde podrás dedicarla a descansar o a pasear por la ciudad para poder contemplar losmonumentosque podrás encontrar en cada esquina de la ciudad. Pero, el descanso se termina a la media noche con el disparo de la‘Palmera’. Se trata de una espectáculo pirotécnico que se dispara desde el Castillo de Santa Bárbara, en la cima del monte Benacantil. Este año será la pirotecnia ‘Hermanos Sirvent’ los que dispararán alrededor de 1.200 cohetes. Con esto se pasa a lacremà de la Hoguera Oficialy del resto de hogueras, dando por concluida la fiesta un año más. Las hogueras ya se han convertido en todo unreclamo nacional e internacional, sin duda una fiesta que no puedes perderte si deseas conocer un poco más de las tradiciones y cultura de la comunidad.  ",domingo 23 de junio,lunes 24 de junio,"('domingo 23 de junio', 'lunes 24 de junio')",No especificado,"{'fecha_normalizada': '2025-06-23', 'dia_semana': 'Monday', 'mes': 'June', 'año': 2025, 'es_este_mes': False, 'es_este_fin_de_semana': False}"
valencia,ocio,«The Champion Burger» la competición de hamburguesas más importante de España llega a Valencia,https://quehacerconlosninos.es/the-champion-burger-la-competicion-de-hamburguesas-mas-importante-de-espana-llega-a-valencia/,"La competición de hamburguesas más exitosa del país llega a Valencia y se trata ni más ni menos que de ‘The Champions Burger’ un evento en el que 25 restaurantes lucharán por levantar eltítulo de la mejor hamburguesa de España. El evento, que ya se celebró el año pasado en el estadio ‘Ciutat de València’, regresa por segundo año consecutivo pero esta vez su sede será el campo de ‘Mestalla’. La elección de la mejor hamburguesa estará en manos del público. Una vez hayas comprado tu comida se te facilitará un código QR en el que podrás valorar aspectos como: la calidad del pan, de la carne o la combinación de los ingredientes. Las hamburgueserías se encontrarán dentro del campo enfood trucks. Entre las 25 hamburgueserías se ofrecerá alrededor de 70 hamburguesas diferentes, podrás probar desde burgers de autor hasta algunas más clásicas. Este evento quiere hacer que todo el mundo pueda disfrutar de una buena hamburguesa. Por ello, muchos restaurantes ofrecen opciones tanto veganas como vegetarias, además de sin gluten. Ahora mismo tendrás muchas preguntas ¿cuál es el horario? ¿hay que pagar entrada? ¿cuánto cuestan las hamburguesas? Aquí bajo te resolvemos todas esas dudas. Para acceder al evento no hay que pagar ni reservar nada, únicamente llegar y ponerte a la cola. La entrada es gratuita pero es necesario tener descargada la app de ‘Uber Eats’. No hay turnos, por lo que una vez dentro, podrás disfrutar del evento el tiempo que quieras. De lunes a jueves el horario es de 18:00 – 00:30 y viernes, sábado y domingo estará abierto de 12:00 a 00:30 de forma ininterrumpida. Todas al hamburguesas tendrán un precio de 12,5€ pero, si pides desde la app de ‘Uber Eats’ e introduces el código «CBTOUR», dispondrás de undescuento del 50%. El recinto está completamente habilitado para personas con diversidad funcional, de esta forma, todos podrán disfrutar de una buena hamburguesa. Además, dentro del recinto existen zonas de descanso y zona de niños en el que se llevaránactividades y juegos para que los más pequeños también se diviertan. Destacar que sí se puede acceder al estadio con carritos de bebé. Así que ya sabes, si estas por Valencia las próximas semanas y eres un amante de las hamburguesas este es un evento que no te puedes perder.  ",,,"(None, None)","12,5€",
valencia,ocio,Los clicks de Playmobil más guerreros desembarcan en Valencia,https://quehacerconlosninos.es/los-clicks-de-playmobil-mas-guerreros-desembarcan-en-valencia/,"El Museo de Historia Militar de Valencia da la oportunidad a todos los niños y niñas de la ciudad y alrededores de conocer la historia de una forma diferente. Bajo el lema de‘Los clicks desembarcan en el museo’, esta exposición de 10.000 clickspermanecerá hasta el 15 de septiembre. La muestra se realizará en la colaboración Asociación Española de Coleccionistas de Playmobil (Aesclick). Está compuesta porseis dioramas, en los que se representan algunas de las contiendas más importantes de la historia de nuestro país, hechos con todo lujo de detalles con una escenografía muy cuidada. Si estás un poco ‘verde’ en historia, te facilitamos un breve resumen de los acontecimientos que representan los dioramas. Siguiendo un orden cronológico, comenzaríamos con ‘QART HADASHT, la gran hazaña de Escipión en Hispania’, aquí veremos como Publio Cornelio, Escipión Africano, captura la ciudad de Qart Hadasht, la actual Cartagena, durante la Segunda Guerra Púnica. Continuaremos con laBatalla de Pavíaque tuvo lugar durante la Guerra Italiana el 24 de febrero de 1525, en ella, las fuerzas españolas capturaron al rey de Francia. El tercer diorama sería‘El milagro de Empel’, aquí presenciaremos como las tropas españolas sobrevivieron gracias a una milagrosa helada en mitad de una guerra. Pasando el ecuador de la exposición, seremos testigos, junto a los exploradores españoles, de las expediciones y conquistas de los territorios deFilipinas y el Pacíficoen ‘Conquistadores Españoles en la frontera más lejana de Felipe II’. El penúltimo de los dioramas es ‘La Guerra de la Independencia en el Cantábrico’, aquí se muestra parte de laGuerra de Independeciacontra las tropas napoleónicas que tuvo lugar en el norte de nuestro país. Y, por último, revisaremos una de las guerras más recientes que ha librado España, laGuerra del Rif, en la que las tropas españolas se enfrentaron al ejercito marroquí. Cabe destacar que la exposición escompletamente gratuitay se encuentra ubicada en la primera planta del Museo Militar. De paso podrás visitar el museo de forma también gratuita. La exposición está abierta de martes a sábado de 10:00 a 14:00 o de 16:00 a 20:00. El museo también se encuentra abierto los domingos y festivos de 10:00 a 14:00 y se encuentra en la calle del General Gil Dolz, 6, cerca del estadio de Mestalla.",15 de septiembre,24 de febrero de 1525,"('15 de septiembre', '24 de febrero de 1525')",No especificado,"{'fecha_normalizada': '2025-09-15', 'dia_semana': 'Monday', 'mes': 'September', 'año': 2025, 'es_este_mes': False, 'es_este_fin_de_semana': False}"
valencia,ocio,Dónde ver mejor la lluvia de estrellas de las ‘Leónidas’,https://quehacerconlosninos.es/donde-ver-mejor-la-lluvia-de-estrellas-de-las-leonidas/,"El cielo es un paraíso lleno de actividad, cada día es una oportunidad nueva para detener el tiempo, y disfrutar de esa belleza sobre nuestras cabezas. La noche del 17 al 18 de noviembre, tendrá lugar uno de los eventos astronómicos más esperados del calendario,la lluvia de estrellas de las Leónidas, un fenómeno celestial impresionante. La lluvia de meteoros de las Leónidas se produce todos los años desde el 6 al 30 de noviembre, con una tasa de actividad media, entre 10 y 20 meteoros por hora, aunque su periodo de máxima actividad y, por tanto, el momento más propicio para fotografiarlas es la noche del 17 al 18 de noviembre, cuando alcanza supico de actividad, y puede llegar a producir alrededor de 15 meteoros por hora. Este fenómeno se produce cuando la tierra atraviesa un anillo repleto de los fragmentos del cometa 55 P/Tempel-Tuttle, descubierto en 1865, cuando esos meteoritos entran en contacto con la atmósfera terrestre, se vaporiza por la fricción con el aire, creando así el resplandor luminoso que llamamos estrella fugaz. Todos los meteoros de una lluvia de estrellas tienen un punto de origen, en este caso la constelación de Leo. Este 2023, los amantes de las estrellas están de suerte, ya que la observación de las Leónidas en su máximo esplendor, se producirá días después de la luna nueva, lo que permitirá la observación en las mejores condiciones. Es por este motivo, que entre las 01:00 y las 03:00 se recomiendamirar hacia el noroeste, en un espacio oscuro, lejos de la ciudad, y disfrutar de un verdadero espectáculo. Los destinos Starlight son espacios ideales para ver este espectáculo celestial, como por ejemplo: La Frontera (Canarias), Campos de Hellín (Castilla La Mancha), Formentera ( Islas Baleares), Mariñas Coruñesas (Galicia), Concello de Lalín (Galicia), Cabañeros (Castilla-La Mancha),Costa da Morte (Galicia), Comunidad de Tierra de Juarros (Castilla- León), Santa Lucía de Tirajana (Canarias), Borobia (Castilla- León), Montgai (Cataluña), Comarca del Aranda (Aragón), La Manchuela (Castilla- La Mancha), Comarca de Las Hurdes (Extremadura), Sierra de Cádiz (Andalucía), Valle del Alto Guadiato (Andalucía), Allande (Asturias), Tierra Bobal (C.Valenciana), Serranía de Cuenca (Castilla- La Mancha), Lerín (Navarra), Muntanyes de Prades i Serra de Montsant (Cataluña), Sierra del Segura (Castilla- La Mancha), Sierra de Alcaraz y Campo de Montiel (Castilla- La Mancha), Muras (Galicia), Fuencaliente de La Palma (Canarias), Sierra de Albarracín (Aragón), Valle de Alcudia y Sierra Madrona (Castilla- La Mancha), La Matanza de Acentejo (Canarias), Menorca (Baleares), Alto Turia (Comunidad Valenciana), Comarca Cuencas Mineras (Aragón), Parque Nacional de Aigüestortes I Estany de Sant Maurici (Cataluña), Muriel Viejo (Castilla- León), Gran Canaria (Canarias), Serranía de Cuenca (Castilla- La Mancha), Valle del Roncal (Navarra), Territorio Gúdar-Javalambre (Aragón), Monfragüe (Extremadura), Parque Nacional Das Illas Atlánticas de Galicia (Galicia), Trevinca (Galicia), Sierra Sur de Jaén (Andalucía), Sierra Morena Andaluza (Andalucía), El Teide (Canarias), Gredos Norte (Castilla- León), El Montsec (Cataluña), Granadilla de Abona (Canarias), Reserva de la Biosfera Valles de Leza, Jubera, Cidacos y Alhama (Navarra) y La Palma (Canarias). También podrás disfrutar de esta experiencia, en los parques estelares Starlight como por ejemplo: El Centro Astronómico Son Bí (Mallorca), Mizar y Alcor (Burgos), Villar del Salz (Teruel), Observatorio Astronómico La Hita (Toledo), Observatorio Cabezo de la Jara (Murcia), Camino Barranco de Badajoz (Güímar- Tenerife), El Jabalón (Teruel), Centro Astronómico de Tiedra (Valladolid), CIC Gorafe (Granada), Jardín Botánico de Santa Catalina (Álava).",18 de noviembre,30 de noviembre,"('18 de noviembre', '30 de noviembre')",No especificado,"{'fecha_normalizada': '2025-11-18', 'dia_semana': 'Tuesday', 'mes': 'November', 'año': 2025, 'es_este_mes': False, 'es_este_fin_de_semana': False}"
valencia,ocio,Nos vamos de Mercado Medieval muy cerca de Alicante,https://quehacerconlosninos.es/nos-vamos-de-mercado-medieval-muy-cerca-de-alicante/,"Mutxamel es una pintoresca localidad ubicada en la provincia de Alicante, dentro de la Comunidad Valenciana. Esta encantadora ciudad ofrece a los visitantes una experiencia turística única, fusionando la belleza de la costa mediterránea con su rica herencia histórica y cultural. Cuando se visita Mutxamel, es posible disfrutar de una amplia gama de actividades y lugares de interés que harán que tu estancia sea inolvidable. Por ello, este localidad alicantina se viste de medievales con motivo de su XVI Muestra de Empresas este próximo fin de semana, sábado 11 y domingo 12 de noviembre 2023, prometiendo un emocionante viaje en el tiempo con puestos de artesanía y actividades culturales y de ocio para toda la familia. La muestra está organizada por elAyuntamiento de Mutxamel,en colaboración con laConcejalía de Promoción y Desarrollo económicoy laAgencia de Desarrollo Local(ADL), y cofinanciada por laDiputaciónProvincial de Alicante. Durante estos dos días, las calles de Mutxamel se transformarán en un escenario cautivador dondela animación, la artesanía, y la alimentaciónserán los principales protagonistas. El epicentro de esta experiencia única será la Iglesia El Salvador, un majestuoso edificio que servirá como telón de fondo para las actividades y puestos de artesanía que se desplegarán por la zona.La calle Felipe Antón y la Plaça Novase llenarán de coloridos puestos de comida, artesanías y entretenimiento, ofreciendo a los visitantes una oportunidad excepcional para sumergirse en la atmósfera medieval y disfrutar de la gastronomía y la cultura de la época. La inauguración oficial tendrá lugar el sábado por la mañana con un evento, organizado por el comedor benéfico Alicante Gastronómica, denominado ‘Héroes con delantal’, donde se enseñará a los niños cómo realizar desayunos saludables y solidarios. Por la tarde, en la caseta del ayuntamiento, se organizarán diversos talleres destinados tanto al público general como a las empresas participantes. A las 20:30 horas tendrá lugar un espectáculo de fuego en la plaza Nueva, con el que se cerrará la jornada. Un espectáculo especial de fuego se realizará el sábado 11 a las 20:30 en laPlaça Nova Para el domingo por la mañana se organizará un entretenido ‘Escape room yincana’ al aire libre. “Los participantes saldrán desde la plaza Nueva hacia varios puntos de la Feria de Muestras y estarán acompañados de varios monitores que les ayudarán a descubrir una serie de pistas. Cuando las hayan descubierto todas recibirán un regalo como premio, que será uno de los productos expuestos por los negocios. Queremos fomentar la interacción del público con los comerciantes” nos explica Felicia Aracil, concejala de Desarrollo Económico y Comercio. Durante todo el mercado habrá actividades en la ludoteca para los más pequeños, cuentacuentos, títeres, pasacalles, talleres demostrativos de diferentes oficios, además de los participativos de pintura, música y de manualidades como la confección de mosaicos o de fabricación de velas. Asimismo, en los diferentes stands podréis disfrutar de degustaciones de productos típicos El horario del mercado medieval será de 10:30 a 14:30 y de 17:00 a 22:00 (domingo solo hasta las 21:00). Además de las degustaciones de productos que podrás realizar en los diferentes puestos, si te desplazas hasta Mutxamel para pasar una jornada lúdica durante este Mercado Medieval, te recomendamos dos o tres establecimientos dónde comer: En realidad es una cadena de establecimientos hosteleros situados en tres puntos estratégicos de la localidad. Entre ellos, destaca el Molimar (el original) dónde Yolanda y Rafael os atenderán en Carrer Oriola, 14, muy cerca del epicentro del mercado. Aquí os recomendamosir de raciones -bien servidas- para compartir, destacando sus calamares a la andaluza, su fritura de pescado y los ‘huevos rotos’, entre otros.Si lo que quieres esuna buena paella, acércate al local regentado por Fidel, en el Carrer Felipe Antón, 36, y reserva mesa pues los fines de semana suele estar concurrido. Os recomendamos pedir un arroz negro, pero si eres de los tradicionales, un arroz a banda pero sin florituras. Situado en Carrer Salvador i Vicente Pérez Lledó, 6, este local bar-restaurante ofrece un sólido surtido dedeliciosas tapas, carnes a las brasas, pescados, arroces por encargo. Un restaurante regentado por el amable Juan, orientado a la cocina italiana con opciones vegetarianas y pasta apta para celíacos, dónde no faltan sus pizzas y otras especialidades, que podráscombinar tu pasta preferida con la salsa que más te guste.Está ubicado en Carrer Dolores, 22 (La Plaza) y cuenta con 40 plazas en el interior. Con su ambiente encantador y la participación activa de los habitantes locales, este evento promete ser una experiencia inolvidable para toda la familia, donde se podrá disfrutar de la esencia de la Edad Media en un entorno moderno.",domingo 12 de noviembre,domingo 12 de noviembre,"('domingo 12 de noviembre', 'domingo 12 de noviembre')",No especificado,"{'fecha_normalizada': '2025-11-12', 'dia_semana': 'Wednesday', 'mes': 'November', 'año': 2025, 'es_este_mes': False, 'es_este_fin_de_semana': False}"
valencia,ocio,Ya están a la venta las entradas para la Fiesta del Cine,https://quehacerconlosninos.es/ya-estan-a-la-venta-las-entradas-para-la-fiesta-del-cine/,"Los próximos días 2, 3, 4 y 5 de octubre podrás disfrutar deLa Fiesta del Cine con entradas a 3,50 eurosque regresa este otoño a las salas de exhibición. Con este evento, organizado por la Federación de Distribuidores Cinematográficos (Fedicine), la Federación de Cines de España (Fece) y el Instituto de la Cinematografía y de las Artes Audiovisuales (Icaa), se busca «mostrar el agradecimiento de la industria a todos los espectadores que disfrutan de la magia de las películas en la pantalla grande y fomentar la asistencia a salas decine como un hábito social y cultural» Durante esos tres días los espectadores podrán acceder a todas las películas de la cartelera a un precio especial. A partir de esta ediciónya no es necesario solicitar la acreditación en la Web, por lo que no hay que hacer nada en especial para participar, simplemente ir al cine y disfrutar de las películas que quieras del lunes 2 al jueves 5 de octubre. De esta forma, podrás obtener tus entradas para la Fiesta del Cine en la web de tu cine favorito, taquillas, plataformas habituales de venta de entradas por internet y cajeros situados en el hall de los cines. Si tienes 18 años y has adquirido el Bono Cultura Joven,podrás usarlo para comprar tus entradas de la Fiesta del Cine. Si todavía no lo has solicitado, puedes hacerlo en la siguiente web:https://bonoculturajoven.gob.es/ Las proyecciones en 3 D, eventos, proyecciones y salas especiales y butacas VIP están sujetas a las condiciones de acceso de cada local, pudiendo llevar suplementos. Promoción valida en los cines adheridos a la misma. No acumulable a otras ofertas. Precio de 3.50€ por cada entrada adquirida en taquilla. La compra de entradas por internet o en los cajeros de los cines estará sujeta a las condiciones de cada plataforma, pudiendo llevar suplementos.",5 de octubre,jueves 5 de octubre,"('5 de octubre', 'jueves 5 de octubre')",3.50€,"{'fecha_normalizada': '2025-10-05', 'dia_semana': 'Sunday', 'mes': 'October', 'año': 2025, 'es_este_mes': False, 'es_este_fin_de_semana': False}"
valencia,ocio,The Fitzgerald Burger crea su hamburguesa más americana,https://quehacerconlosninos.es/the-fitzgerald-burger-crea-su-hamburguesa-mas-americana/,"El comienzo de 2025 llega con emocionantes lanzamientos gastronómicos, y la cadena valenciana The Fitzgerald Burger lo celebra con una creación que rinde homenaje a las auténticas hamburguesas americanas. Una receta que captura la esencia de lossabores icónicos de Estados Unidoscon ingredientes cuidadosamente seleccionados. hamburguesa más americana Todo ello, coronado con kétchup y mostaza, para recrear la esencia de las clásicas burgers norteamericanas. Una explosión de sabor para disfrutar en restaurante o take away. Con esta nueva incorporación, The Fitzgerald continúa destacando por su innovación y su compromiso con sorprender a sus clientes. Además, este lanzamiento viene acompañado de unpostre irresistible: un batido donde el protagonista es el helado con crema de cacahuete, con un punto salado, nata, leche y sirope de chocolate. Una combinación única que mezcla lo dulce y lo salado, pensada para los paladares más golosos. Tanto la hamburguesa como el batido solo estarándisponibles hasta final de mes, por lo que se convierten en una oportunidad única para disfrutar en familia o con amigos.  Fundada en 2013, The Fitzgerald se ha consolidado como una de las cadenas de hamburgueserías más innovadoras de España. Su primer local en Torrent sentó las bases de su éxito: calidad en el producto, optimización de procesos y un ambiente acogedor. La expansión de la marca ha sido imparable, con aperturas en Gandía, Castellón, Alicante y Valencia, perfeccionando sus recetas y procesos. En 2018, The Fitzgerald recibió el premio a la “Mejor Burger de España” en The Champions Burger Madrid y consolidó su apuesta por el delivery y el The Fitz Truck, llevando su propuesta a festivales y eventos. Hoy en día, la marca cuenta con 29 locales distribuidos por España, con presencia en la Comunidad Valenciana, Madrid, Albacete, Zaragoza y Murcia. Con una filosofía basada en la innovación y la experiencia del cliente, The Fitzgerald sigue creciendo y reinventando el concepto de la hamburguesa gourmet.",,,"(None, None)",No especificado,
valencia,ocio,¡El Show de Bluey llega a Valencia!: Un evento para toda la familia,https://quehacerconlosninos.es/el-show-de-bluey-llega-a-valencia-un-evento-para-toda-la-familia/,"Son días muy tristes para todos los españoles y especialmente para los valencianos tras los trágicos acontecimientos que han acaecido en los últimos días. Los niños sufren tanto como los adultos,  o más, y estos nefastos recuerdos tardarán en olvidarlos. A medida que se vaya recobrando la ‘normalidad’ (si eso es posible) debemos intentar que se vayan difuminando y disfruten lo que puedan. Y aunque los adultos sigamos de luto por un tiempo hay que intentar seguir adelante. Como valenciana, no puedo negar que sigo en shock, pero creo que cada uno debemos aportar nuestro granito de arena en la faceta que nos corresponde. Lo nuestro es dar ideas para que los niños se diviertan y eduquen lo mejor posible. Todos necesitamos evadirnos, y ellos mucho más, por eso seguiremos aportando informaciones de ocio les ilusionen, entretengan y motiven para ser felices. A continuación, un ejemplo de una actividad que puede hacerlo. La popular serie infantilBluey, que ha conquistado corazones de niños y adultos alrededor del mundo, llega en vivo aValencia el próximo 16 y 17 de noviembre. Este espectáculo, llamado ‘Bluey’s Big Play’ en otros países, promete ser una experiencia única para las familias, con una puesta en escena que trae a los personajes favoritos de Bluey a la vida real. El Show de Bluey es una adaptación teatral querecrea las aventurasde la simpática perrita Bluey y su familia, los Heelers. Con marionetas, decorados impresionantes y un elenco lleno de talento, este espectáculo lleva el encanto y la diversión de la serie a un nivel totalmente nuevo. La representación, que dura aproximadamente 50 minutos, está diseñada para mantener entretenidos tanto a los más pequeños como a los adultos, sin intermedio para no interrumpir la magia del momento. Al finalizar el show, algunos miembros del público tendrán la oportunidad de participar en juegos de «Keepy Uppy», que es uno de los favoritos de Bluey. Este divertido juego invita a los asistentes a mantener globos y burbujas en el aire, proporcionando unaexperiencia interactiva y memorable. Si bien este juego no se realizará en todas las áreas del teatro por razones de seguridad, las familias que lo deseen pueden quedarse hasta el final para disfrutar de esta dinámica especial. Para aquellos que deseen asistir, es importante tener en cuenta la política de entradas y descuentos. Todos los asistentes, desde los más pequeños de 0 años, necesitan entrada para acceder al recinto. Los niños hasta los 10 años pueden beneficiarse de undescuento especial del 20%, aplicable en todas las categorías de precio. Las entradas están disponibles en PlanetEvents.es,Ticketmastery El Corte Inglés, con precios que varían entre 37,50 € y 44,00 €. Además, existe la opción de añadir unMeet & Greet Upgradepor 39,50 €, que permite a los fans hacerse una foto grupal con uno de los personajes de Bluey, llevarse un recuerdo exclusivo de la gira y disfrutar de atención personalizada.  Es importante recordar que los menores de 16 años deben asistir acompañados de un adulto responsable (padre, madre o tutor legal). Además, para el Meet & Greet, tanto el menor como el adulto acompañante deben contar con una entrada para acceder a esta experiencia. Si eres fan deBlueyo buscas una experiencia teatral que puedas disfrutar en familia, ¡no te pierdas esta oportunidad única! Con una puesta en escena vibrante, actividades interactivas y todo el encanto de la querida familia Heeler, este evento promete ser un recuerdo inolvidable.",17 de noviembre,17 de noviembre,"('17 de noviembre', '17 de noviembre')","37,50€","{'fecha_normalizada': '2025-11-17', 'dia_semana': 'Monday', 'mes': 'November', 'año': 2025, 'es_este_mes': False, 'es_este_fin_de_semana': False}"
valencia,ocio,Llega Genesis a Valencia: un espectáculo de luces brutal en una iglesia,https://quehacerconlosninos.es/llega-genesis-a-valencia-un-espectaculo-de-luces-brutal-en-una-iglesia/,"¿Alguna vez has soñado despierto, dejado volar tu imaginación en un espectáculo que estimule tus sentidos? Ahora es posible en Valencia, gracias aGenesis, la experiencia inmersiva que ha cautivado a miles de espectadores en Europa. Después de su exitoso paso por ciudades como Madrid, Barcelona, y Bilbao, el espectáculo llega a la Iglesia Jesuita de Valencia, una joya arquitectónica de estilo neobizantino y neorrománico que promete dar un toque único a este evento tan especial. Genesises una experiencia visual y sonora que recrealos primeros siete días de la creación del mundoa través de cuatro elementos: luz, agua, tierra y vegetación. La Iglesia Jesuita se transforma en un escenario donde el arte y la tecnología se unen para hacerte parte de un viaje sensorial e inspirador. Imagina la majestuosidad de la iglesia cobrando vida conproyeccionesque envuelven cada rincón, cada columna, y cada detalle de su arquitectura. La atmósfera se llena de música y efectos visuales, mientras observas cómo la oscuridad da paso a la luz, cómo los cielos y océanos toman forma y cómo la vida se manifiesta en la tierra. Este espectáculo de 30 minutos, diseñado por el colectivo artístico suizo PROJEKTIL, utiliza un enfoque de tecnología avanzada conocido como EONARIUM, que emplea proyectores para cubrir por completo las estructuras del edificio y crear una ilusión de espacio infinito. La Iglesia Jesuita, en la Gran Vía Fernando el Católico, fue consagrada en 1887 y destaca por sus detalles decorativos, como mosaicos, columnas y cúpulas. Esta iglesia ha sido testigo de muchos eventos, pero ahora se transforma en el escenario de una historia de creación a través delvideo mapping. Esta tecnología permite que las proyecciones se ajusten perfectamente a la arquitectura del templo, generando la sensación de que el espacio se expande y adquiere nuevas dimensiones. Cada proyección se adapta a la estructura específica de la iglesia, lo que hace de la versión de Genesis en Valencia unaexperiencia única e irrepetible. Las paredes, el altar y la bóveda de la iglesia parecen desvanecerse para revelar escenas de la creación del mundo, cada una sincronizada con una banda sonora envolvente que captura la atención y conecta profundamente con el espectador.  Uno de los aspectos más cautivadores del espectáculo es que está diseñado paratodas las edades. Es una oportunidad fantástica para que las familias se reúnan y compartan una experiencia de arte y tecnología en un entorno accesible y cómodo. Losniñospueden disfrutar de este espectáculo tanto como los adultos, siempre que estén tranquilos y atentos para no interrumpir la magia de la experiencia. Además, para asegurar la comodidad de todos los asistentes, la iglesia cuenta con un espacio adaptado con pufs donde es posible sentarse o incluso tumbarse y dejarse llevar por la inmensidad de las proyecciones y los sonidos que los envuelven. Y, por supuesto, el recinto es accesible parapersonas con movilidad reducida. Este evento está programado para abrir sus puertas al público el próximo 25 de octubre, y lasentradas ya están disponibles. Los horarios y fechas se pueden seleccionar directamente a través del sistema de entradas online, permitiéndote escoger el momento que mejor se adapte a ti y a tu familia. Con una duración de tan solo 30 minutos, es una actividad ideal para combinar con otros planes en el centro de Valencia, tal vez un paseo por el cercano Jardín Botánico o una visita a otros lugares históricos. En Genesis, los proyectores cubren hasta el último rincón de la Iglesia Jesuita, revelando colores, patrones y texturas que parecen fluir desde las paredes y techos, creando unambiente acogedor y mágico. La música, creada exclusivamente para el espectáculo, completa la experiencia con una armonía que eleva el momento y lo convierte en un verdadero regalo para los sentidos. Esta combinación de arte, tecnología y espiritualidad ofrece una experiencia que te invita a desconectar de la rutina y a reconectar con la belleza y la creatividad.  Conmás de 500,000 espectadoresque ya han disfrutado de Genesis en toda Europa, este espectáculo llega a Valencia para sumar aún más emociones a su recorrido. ¡No pierdas la oportunidad de ser parte de este evento único en la Iglesia Jesuita!",25 de octubre,25 de octubre,"('25 de octubre', '25 de octubre')",No especificado,"{'fecha_normalizada': '2025-10-25', 'dia_semana': 'Saturday', 'mes': 'October', 'año': 2025, 'es_este_mes': False, 'es_este_fin_de_semana': False}"
